央视频道,#genre#
2023年11月17日(BKFC) 54,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/569d161b941ac83f-0cb0b32454f5e5aa7f364545ea0d7f0b-hls_1080p_h264_6m_1.m3u8?pkey=ABAeB_nN5ITmVDuV08G20vfldXZ5IuKIuEEaiAPm0G5vNQ_Zyng4P38aY56XQ0wuMxrBMVvLzvaH052xADFoJBh5A4T7My-AkTxF-NaUxYXTAeQuqEIC4QNlJ5lbQ4PqVP9oQ5BNSQuH1u76r7bO1cgrmLTieW6zDQfrzZWKQoy_lOKAt1RS8og9wNEn1Tfm9Iziqpqna08OPTbJFgoOjKtTFNjyhU6Sy09WPNASjrOpnOkfq8epNV2Ahv0r-0Vl3g4&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年11月4日BKFC Thailand 5 - 战卡,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/f7520d80c6f0e36d-397b212dbf5f8b600de67440e9494518-hls_720p_2.m3u8?pkey=ABCTnkaKJmuIeb-eAgSt8l8GVpO7pC3jM6CFJovAFheqKo83jwJREqHFOEkdFlDlmfDPxu9OXaB_HddQfGHGSJXBhDuiakYvKHldZ_OVDRcEtq76KI6h6Gl9Xy7lhiO-HLj7lCX3_hNuAQnRkaJfhZaxBHMlwXFnC1Uzeykb-5jQSW8XBGrhGeTpzsAm7hJEIDGrgIBUteM6E1kNuuQyRMaWQAOXX48lg11q_cgBKtv4dMgBqxZpghtkPQdBRghm5Rw&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年11月4日BKFC 53,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/12bf84d09e1b9bb2-5377bb4d6edbbc6ba5ba5ab48446595f-hls_720p_2.m3u8?pkey=ABAvV6zVmebiBK3p4MnpDvMEaJ_1TGFyBydiumY751PxizMY9e9rNvinOnI7LuRteuZ-5CypZk1WsQd5p_Ob4N6XVEv6kZOJQD5tYyBymE9aDqd08WtT3jayp1i0VmEGFDPm6V2WZJmAQUxxkVJQKHGiCLeqj5ozQY2PY3TfE5peQjJKfHKdDKn7C9IOmpaLuMw_y89ouGGY148xHdCKfH7a4Xk4yj2AjGhiW_jOHbPVgwCAQDhHMCm07AKJOvM5Y1g&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年11月4日BKFC 53,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/61238ab8efbf46e8-e214ce8fbfb3d8e601affa70fc984481-hls_1080p_h264_6m_1.m3u8?pkey=ABDH6lrWrLW3FeX1iIt1wo-b7OBZ1YiT3JQomTS5hPgJ3t0No4y4Q7-loPWkyIuhqep6iR8v-BNlOvC1V2KYfFXEhLtydX7KRS3ae8T6nUYC4vzDjifLRufiafVSHVhBdg8pWqcT2qyI2m6lNNbb7K6PEG9vgX161n4OEeoKlO9sG8avFw5LWPP_8MwEdSF-ly_Quf4JjOhwhdIsjUxp27dKWTNFfUPvTj3YcbJYcpjd-YWhsY-CSjDvhx28bAity8k&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年10月20日BKFC 52,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/1706f2229c095804-79eecdc50bf5f02bca0baea6977df9cc-hls_720p_2.m3u8?pkey=ABA7ZKmzCMexrLMJfPpw7-5UFcU79jOrPHdzPESAEz_HDs8fDNCL2Kz8U6s4J7cf5BddueeGgbIZWKNez-vsqD72ma-Zhmxg00ICR3fOa-Q_LaTJ8IOkHl3KapNtKF5PrDu_X_UNEnSjyj6oojJlv3i4uBhcZgPiAS7NkLeoqKV_v56SKcpGpXf3ZiKsK4ejK8n6i63VGE1bMVRGPrNw2pNQ4C56gruOrGZkl7m6pxtkllqcqlOWGyimfVs8GmaE4U0&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年10月15日BKFC Prospect Series 2 LIVERPOOL – 战报,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/a947586285d108cb-faa6fcf8300970908ec2c2d96be07c57-hls_720p_2.m3u8?pkey=ABAv_1uWY-O8OfO1T5WHWwUFK_6a3cpYn4moWGZ-fWJ3MhIluIkBuIxXJXC0Y-ETpMH8ZIXidAxJh7HFk3w81rv9qzT2Zi9zkTIuxMWwDnyeBqcqJdpGe8IWKMHnG8NC__7JH1Wuq-HHQpCIStxbrLF89mnouNphLLBdrHbxV6s80OUGYCfDAnv-Xas1oLopE-2hOvHMpLRT-Z9t6yrKkB8bMHCa8-fqhUPvudCVAPhc93AK4YBZFbb1x8K-AestSDg&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年10月1日BKFC 51 SALEM ,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/2028a777f69d2d0e-a61fb50816771139260b05d4f53ad585-hls_720p_2.m3u8?pkey=ABCaFsMYJjsaaNRrdDwJ6lLq4aJPbVLFyeskkrDupGl2P8fmbkNS0lUetJmCBhbkhsJZfSbWm-JmfTyKdmpJdyqiOsJm5DFdjA1ysfJv7C_sz4riFi84hv9cBMgSrdY2Jmc4zgS7d58i1l0Ncepx3Ak84Mcy6t5GpVFUado3SDa2NaKBViudN5WaxJuglwRg5Sl-Hi-bR6ZzhuCWAnIdabYh71bUaUOqlw7EQg_3jq473cTlGsHSaSF1HusCPIW_e3k&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年9月23日BKFC 50 DENVER,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/e66678a425d9e51e-ac7e8aa41df5278f6bda597d4dd5eaa4-hls_720p_2.m3u8?pkey=ABC40pY2nEh6k2BtniFa2MgEW5wp-PLV5zRpemUxADHZxGBShud3SncqGonia9gQNly4dwcRWF7NIAiLjP64WpDmX54rpOXfbBSQI1Ylr3r4UOP_ZNeKL9jn6gRE_YYIF9KTL8ib93nOTMAhh_uYuIGoh7IMft9fRs4_4bMy2seo09JgNwR9PczmVdYMO9NO-MYf3ckK9EZJT-u3uMANQFK9eMwd31i9-0wZa6UbVeqmpgrstuV_3sIeFa2KD0vGAcU&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年8月25日BKFC PROSPECTS 1 MIAM,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/96f605cad9ea6939-85db65f3bebf7eacbb972a3530728ae9-hls_1080p_h264_6m_1.m3u8?pkey=ABAzNPTUr-lHTjJGMJxRMsY9nu8fKC9HftOdBKoxqjo0dbR_YzTFKrTDM4XSZ_Dv6jQhvDtEOJ0Vj0ngRKObbaiMw9p1v3aXt4E1tDoFJTGo6lfO33f1_rZcN8pCyeaSXx7cFraS_TQVxvWjN4hIYtyGFLAHwL7OejYmN6VW8EGxOxHBhL68eQuECPPLw5cttdYXEEOkfwHxx_oW7d-X3t2wktpNaV6LiIXF65LyKeslg79ibC3YP_45wRNT7cvSqrc&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年8月26日BKFC 49 Miami,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/cddf7fdd55472242-d50c17a9bc659d49b6eb49f22b0d06cc-hls_720p_2.m3u8?pkey=ABDp5qIIORs-vz3D6JUTA8ipLg6Iauk4AxxOIrbjwb_7LPnIZ0w3lhI434cOA0JyamPd2I-dNBSc7baYertMyl-Fx8g-5Py8veCTcdUJ2FPP05846uMkbMWRqHBrsFB7uP8y6geiIBwB42Ua-XupLgn5_fLy1Xi6omaTnY4ZTNzFzn_1RSqRpHdt-RyO16ES0uL2bj8jDm3qbSbcrD9DAgX40kPYQtg45CSGmu3vGJtHnFSlVUHKY0VDpyupgxN-kJc&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年8月12日BKFC 48,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/1a9d7f7cdadaa29e-d592a81362d57c69ad812bfd10d11261-hls_1080p_2.m3u8?pkey=ABC0RFIUOtTeuUjbclXiNwFQNP3jjAVkQVkYP66bNEb0gHZLj3JdHbkJyN2ORgQSN14EtiBv0lhhEXYemAgFY9tQKkuQ2Yehh5LHqvXHXt9TjoxfqO6F7BGlkrj9FSAtvXtm_-unCNEtCIKf8hiUqtDQpGZ7xr2gtrAfCWcpTR8uoVfqQAX7IBpcmIbv-UQ4fu8q8YW44wi5gQgBPHSzbNb72ZJUKvbhYFsNoXv1aWmEciSUpURLARs6Ho1uRE-YjRo&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年11月11日俄罗斯第十届铁杆格斗锦标赛,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/801429aa288b00db-8036d3401ec2c16fcd48e8e9ce61e9e0-hls_1080p_h264_6m_1.m3u8?pkey=ABDTtY-wXe6V9cAFBFQn0XSPlREfepsWHcs8o9podTre2U3Q3XGXH1hMlZRJan7cPPm9dRTWckwc_ZBCPOA7BzkAKMEJamUUQ0BFc1q5BsjtLYW0_aeu0MqS7v8PSWJFi_W7i_ybp_Kcsq-Q_DppWoMqFZ2EW8OgkgiXPPfWOefkq5jrW95MEr--gqKF8Z2bzITkiXbZB0qcah8ys_D0s5xbsmtUWsTZniQLF38uaXQVVYpnXPdXalzZWtne0sjj3iE&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2024年3月2日TOP DOG Fighting Championship Prospect 17,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/742395872a09fbd4-ce8667ca9c2a76cfc93c7f7c9792cc2c-hls_1080p_h264_6m_1.m3u8?pkey=ABCNbKROratoouC4mie9A87I2ulJ_uMwc2tkN34X0F-RFzymydQJujXbdCG_A5x787r0lGT-H2WkL3wPxnIOzBke04ZnAmVhJOalAoHlzAkV_GXE8UeOflv_y9KildygS37t0Qrlo3G_CgGDDUzSu3IOrqfLunHje9YONOpBWIBY26xtoUQG_gwZSTnP7kuYZKGaKfb-hLbOr8n0te7Y-RJUDXxVFkR9x8iZ_jYejDz0MDzvHmscd4teRXf3CBg0Ij0&safety_id=AALSSJ6bTdqAUYLqGfATSmu1
2024年2月18日TOP DOG Fighting Championship 27期1,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/6dbe85c3e3e8a9fd-c89c5cacc610f340f4397e799e008cae-hls_1080p_h264_6m_1.m3u8?pkey=ABDkC3xhQnzAhZUtoRsPn74Y2IQXxWthn7Ybu3LMvl_GvNX6QXMT0nlOoaxTn8Iv_IIzM1MKiPKKQTh9Gww2dzVa_3OazuF1WUuaCtd_pQ9cmfJjXnv0luTowCp7-3QQFipO0wdvAyX5W93BDMbKAu9QltK3j2LDo1h-uj-z0fNBAViTgKgZONrYM7fviZsiKdghBD27V_kcvvneNuthVRLQihHuqtKgShuAO0CkZxPwuhyH-UGHB4m1e6RlpwjMs9k&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2024年2月18日TOP DOG Fighting Championship 27期2,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/b3567f907c4104ad-190bbc59d0d56276044917bda185ab02-hls_720p_2.m3u8?pkey=ABCkOrW2Sz9YcWzRNxSzXzyTp5pzsQ-O0vWKab1byUPM1PmhkvBp1zw869IaIEXHZZ-iIK5FNWH6JjT5r3T_wR1T_bXUOxjY8uvgzdVZ19IQ8BJZCdWMy9_ahLP_d6i5dmGf1KTwtVE-bdnQI946PaLLS-CX0Gv7cJGPHBg3CNOXpbWtHVBm1-vewfmrBVpX_lMPIDn2OvLjNj4qirFcDha8p-sPa0Izoud4NWn0A7951Cc3GtDGBJSamkU27D88-Sg&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2024年1月27日TOP DOG: PROSPECT 16,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/984b34eed84e5c82-4770bd63bb20ad40d294841607d0b50c-hls_1080p_h264_6m_1.m3u8?pkey=ABAwdypysxIap-i0tX6Spbbs9qVDw0-_m6zWLZOBKhFkbF03xuEjLKa3FVMHrVIhFj3Kqbv1FQdmOmwUzuNmAVoZl3m6xJ3kGXXIScdgu9lFd9C8bs0GPJo6e1Yt09XlvpV1kzRDky7N_YdgKqF3tKHItU-rqt6sLohn3uN11RDIJm6Ae6oBTnsHn-5gOf2KRdLP4TQBFnuFUdeR5ImUGl9nc1pA7l3Kc3lwjZyeP7tR283d_0QUzfpB9qKaERRPXVk&safety_id=AAJPpmZwH7bU1N6-EqLqFtEz
2023年12月23日TopDog FC 26期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/7a53037eaa0569c8-de1ec40ccd69270aff94610f82913e28-hls_1080p_h264_6m_1.m3u8?pkey=ABD-Zm8r_jQNZmxgp-oBEIwsx0Kw5YiPKAWu8wiveh_zx016pHniavlHuApX4jHeWZR5Xxy9AeQONqydQWHooRhxBVqzk9xU84LMRlcCCNjUPf4_3TmKU2fOHtl3r_YfJuC07CUrDY-YJYSEs6J-LMTkmv2tVTC4MZqc5AUupt71gCXcVjYAwOR_CnHz9r3259WiRqfuGOUvpvaBpOftITxZgQ19f9WkkpetEss6v5Xoj1osZc6XsmnGdIDjr-rWH_Q&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年12月10日Top Dog FC赛事TDFC PROSPECT 15,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/7e97fad250cb1b4c-633b3de219bfc591e6d82462c2f40b69-hls_720p_2.m3u8?pkey=ABBPX0PT9Yb_t-kOr9OpOu49wxGI6pipCBNgLq3GTKjbfWhpE0B-znLPFYkoPsuTZv6NMMrp7rDZmgd3pGaKzJmdNtrT8uD0x5N5OzY9-QyLlnJIfYFCKvZPqARyY2U2MT9x15cSkJn9h0BLlqfKB1Rv5DGsQKqqVYGCy5aNJc9xJNHxXr45mj5EO1VSKCTTWnUmPlRfkjsBfuZD17lUkPuEIwaIybLuBBElGDV21oGEra6-7_V9AIWAxSboLR0TW7w&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年10月22日TopDog FC TDFC 24期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/925b6cc1173cec86-263c8785206ad5bcc774b0687569fabf-hls_1080p_h264_6m_1.m3u8?pkey=ABBQmdjg6wHjmc3IvzYAFznqzSuIAPWbpayrfPSt-48bqh0vjhGZrNroxMkjoicZJ9UJ1RRB2H2kez2Zcz93wj--Qagqaq047heELVpakMToOaRwNm95gz2BLpwkrz6HoQatzjMeKgVmwLwhqggZ9XZpA3YozOcbmJwyYFmCYlBpi_hbkHmMOibq8iwb3uf8FzcQAUrGWHvu6lekiOLiOGt72CqYe7v_GG_iCZsJuZeAORvD3aYLb2h7b5iOKyeT0cY&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年9月22日TopDog 23期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/760aabe5d95a39c5-8807c235de4534ec54a6b98eb4016005-hls_540p_2.m3u8?pkey=ABBxm5BEwgxVNh7-aDNfkFawYqHSG3Mp0JfdMhH-_0HxOeNFVzLKRvRQ6HA-u4W1C4XIrOxwNgxo66b_1YS614JJrZKwsDe92dmikZxJ7Yrl0dY-GIxC5GtY9snhIl4Z0YV_TnNN2-0JUXxfakVXym2CEXnQoNpseVucRcFS88TkMMUZmMRoxx6RxaxgZ8vvqlMOB9eOo8fz_2QS7Dz23w9Yy-kAsP5v6QYj3AcS1tRY9aDQ2wb115Z9w9KbJ5YMBzo&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年7月8日Top Dog FC赛事TDFC PROSPECT 12,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/46b2345304799806-b2be9fd7631d12774c372d18e0e82cb6-hls_1080p_2.m3u8?pkey=ABCW-MnETJkCOaMtqPcqEOKI23EExRgTnRwI8OPDKGr9ukoWv7GyB3h--_egoeLFg0cBufnJV54G6K7M33VouPiiCExguc5hEMbMDj6BAYrcWEneY4ZZKF0-RoI9rEnnAiiJvD0HkfHlPE6rF9Suaq0EJc__r1gxeFCz-VZRGMFZ5THnaimo93YRiPZLT8__4QhhlFtkDcq_zXOMKgV7Mggn93wO1dcjWEkMnTrCwaAl7gjwtc4Mru0rSF63x2KJESk&safety_id=AAIr4hxGdSb4EcyC8MB_fcaA
2023年6月23日TDFC 21期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/c7c0bdf334ab1bbf-2d676d113c96e1147d1eac913e3f946b-hls_1080p_h264_60_1.m3u8?pkey=ABBw4TlZQO5fCO548Z9HfxLHWZ5Q1kN0BLpVmj7905fuHDgWLaQd4ugYK-EjSe4OMPaPELwC7b0yym9m7tSWCbymlLpgpkJ5tCeozKxmaAioiZXs5WsaywEmD9KFRqBgXE_8d-JNZ6HQXwr7nca7CTyt6Ur9c6YhLXUWZqo2jH6W9ktdRRYuCJwm-6XCjUI3weOYqjq71QrsHw-aA8ikz3yTc1M_UabaEZFv3FU5FB3aJUFGJnP0J5hqw5f6d4wy36c&safety_id=AAIr4hxGdSb4EcyC8MB_fcaA
2023年5月7日TDFC 20锦标赛,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/5e9152ab518e8790-d65e5b609b99dedbdf942cea23d91f37-hls_1080p_h264_60_1.m3u8?pkey=ABCaBYBurf_23_5Ar1pn7lth1VJGPmQ618Mgvprh4GNteC2OKTn7nL5xs1_YPqbRwH7EiO718VD_4naQLEPUC4JtPUdoy-2b-QAwx60uFKKL9c52ykemL0sFK7WKAAbu2CJZplalbu08b0Bv7AP69y86Z1PuvJwZRW3FHlMv04clQyzupZlQdmb0Tyuc-MTZct71MP1zu2a6L1rpNPGzkfu3--PXnfVYUYCqXaR8_KybKKkq8c-xMUEH_k9BmZVxSQE&safety_id=AAIr4hxGdSb4EcyC8MB_fcaA
2023年3月11日TDFC Prospect 9期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/de2f5528c34687d1-7f91573136a2cb9261fcc323e2752440-hls_1080p_h264_60_1.m3u8?pkey=ABBFzHfLMrEDEIe1su55u_tVioDPE8bpC17ualfTSEI-l5SJb8agmRJa3W7WYgjmBynKuKYXKYMMVQoT-ZDqCtfJj05Qa2v3bKzd5sa1IsbfwzVU4J1gJ0aU3sta9WvRTPcjbAyOIGZxZVlsafb7olII_t7dOuCM9O0GK1TQk0ctYGMIk1IeyNX5kvxYq0_e0R-wVTIyZcBgEaV2bn_0N7gJXRwiYfvZRuWzayAguA_cFrlQeEPuGrKAF5gaJLYEhnc&safety_id=AAIq6nzYkOARD8tMAqdSVdPr
2023年2月17日TOP DOG 19期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/9294858d12d0f744-348b1067837fc5168fe056e391943b69-hls_1080p_h264_60_1.m3u8?pkey=ABCSUl89VsssXWuXc3BF3IWHIFhzMADY3fJ9RpSYQ6FbhIkCvpL_lunPW4wc31nMGC9I45-nhubHStL_8NtcW89SLCAhLmg28RbI8jYxWLE77LZ8LcUXPOtKZ4zDZnIXXZF2rqeasvBavukdI35h5_i3Krqj-8mjv1ChCmz94jx-NfB6gAlHpjwRSs5IsBIAUhCZB-h7d9lzigs_ssd0UHkyBAdLzOCEtIsTI2aq2KUzqLyDzHiM_9kascFuCdvwWlg&safety_id=AAIq6nzYkOARD8tMAqdSVdPr
2024年2月10日BYB 24期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/06fabd5ce330a5b5-07a906c2d41db0d24aa5d373b6ddba11-hls_720p_2.m3u8?pkey=ABAgwdGPnQEFKPGYq-2tzsTxD1edm9sbpumWCBLtdqqv7P3_5hQ0Fpj9nV4nedjRuUmZLN_xkb0EbUPeKR69X4KRh0Eag0FZfjRKG7wCk42Rzlmu1LUSCAab-oRO9tiAJztT_6Mt6zfrRb6RhcscAyp2UNP2EE8GhDdhPliWmXUiLReZFnpLoAQu1zdREIKXAo3dyfUQCvao6jqDl2Td20L2IadO8ioFsPeot884RVb9pTIWtcCYtv27Eqi2VhGx5ko&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2024年1月18日BYB 23期 - 战卡,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/512f496b1d8fdd11-927e79c3f873ce325d12f5c6e4f3550c-hls_720p_2.m3u8?pkey=ABBjdPiZDk9ibVXr-83Ee-Sq1Blf2Z4Uqy-BU5v1Q1bwh1SoyQpNCUvQS7LNCZwgB4UWoy5DNFXrvYW8EcCYe3BFmsKMtrEWP8fdK3G4A63BAlH6qe9oVFpSq0oocKVzoRm6oe00A5t3hea7FJqxG7sUNQDXXpgNt8UKHMeEuT-2GtaKcD3riLzFmbYhtDJ5czSxOaefjwhJrQ1alMaJquUiFvU7JMzGUU0cT3rP5DtwyS5MuvEH59aGV6pmfNTrbio&safety_id=AAJPpmZwH7bU1N6-EqLqFtEz
2023年12月3日BYB 22期 - 战卡,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/25e8e78df19ce3c9-bf404e45a6d0f74cfb11ea343f43a8c2-hls_720p_2.m3u8?pkey=ABCiMzTek170SftXjVuctfE8LcTP7Eb1eJz7ledz6jwG8yI3JhgNE14Cx-2nHuSvYxBa3bSGDHkUOi5cMfnc5gUjMfKKxQiWXm3Q3agZgtyNFztvo7ttXuB3uPDPY_7y6noM-AjHEK8SzJAOsFKRLMr-Ua763eRsdfpehY_Htidf0B0T7KrkC_bsujQElRe_HFbXTqAukLB1LGhOJkMd7SFJrCQnrLFxtjug4_gdNPob_H6loVhe9WEyFVZQZ3Vlbuk&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年10月22日BYB 21期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/509b101f1bfc142a-f3eb6b6b35c991dd542f67ea5f8d1a62-hls_720p_2.m3u8?pkey=ABD7Obt19xVp1FPGPjAXwtofA5FBIDrOlOpaqh4NUHnpR_GayzU5atXcZoiEkaUzcuxh6L-GUAdvGumEldaux2hqCKMbSyggb4g0Dt6XB_NeHM_kPZ4wlJ-If1Kcc06xuwKcaG-Nd4pWcNBr2tKmmFxCgt-Z4f1_p1RI0ow_bOJNBpw9eY25_Ujn-P_Py-LkQ_Gaom7EnRluBx8ZG2GwZxDVlaQTBPcEcXSu0eZNKIwBjzLt3simfjcmvJwfkdVxF-U&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年9月17日BYB 20期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/5aa2defe1bb64840-2cac37373b01045b548e8e705f11c0aa-hls_720p_h264_60_1.m3u8?pkey=ABAhShhIcZtzbp8ZILoyewUeP6FLjez5LOO-WKpRa4OVcnectVGSZ6v33bprh2QwFdUEYvPQZSGCvC-u7HhVTfgcKgLO95dRirWwwnOW4u4-_tjVNAHaDhcROvTb3lfkc0bz8Vo9TVtbPVgKu-Qgf30b1R4pcnD8_z_C5jnMLP4nWe8VhNBko8MYO4TP1W-FvAgKiVGvYt0tHMC1Ci_ch3pIUn0Txn5VdvEONyjMDoyVTN_t90ZkjKp3JjXFukNvyyc&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年7月11日BYB 19期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/0d98840a835a30f2-8ca95803161d6d15f1c97200118311c9-hls_720p_2.m3u8?pkey=ABCzpH0ddryrM3hT09nz6gZZWTHDt7vxcf7245_REmF45RvUxoBS_NW8K9J1sYmFQL9PkaWC2gykDw0QsocbfZugbMI9vIenoeIN1FE4B1A7dlIPMAeV3q7ct-EyroAEMBGmP3aHJTlqnnTgRYlRjh7Z9JUVADUSdLggXhh1Jkqp9NQcPEFMkbnRgHvmRTzk2fSYKvy8Y49kHL-mIZC6RDA3DGqqOHh4WyW3roVZEsVVTzjRbsILlE2N0tqb_bI2-OA&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年6月26日BYB 18期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/85486b7f0d4b605e-2e4bc8bb9b2e5a345abd19f4bdca31f2-hls_720p_2.m3u8?pkey=ABDWzBV5W9ApXGlIeWteu0poKNbxBvbXg7fQ7Z0zRhGcLP5Ly2iICjrR1kYfzJ53Y6UTDublhxKvBDZMV3vQeLFx7VIaiixzuQPfTG0vxQGOi7Vi_TBvo4r1LbdOOBBNIa5f7t2oy6DfnB6pUacqF00ETSXASw0e4ltLChWy1JcGtLvcRuY6hzMH7O28xo7L80_XJ1dYaVCwl4AxfQfAN0Lt8qXVhosxmlvIQu8CYjTvYRRQzlj-E8V5Fcsn1vMjPwU&safety_id=AAIr4hxGdSb4EcyC8MB_fcaA
2023年5月14日BYB 17期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/97e38fab8f011718-e4e12b8687b2c2451be345f1ed70f8f1-hls_720p_2.m3u8?pkey=ABAAK-PsRQirG2L4ypzD4tw4oAmq88FB1K0zoOtoHn4CtOcUh5yEPIbjz_3j-Ae3uFpfHy_fFmiWSmelbNUqXwS4oPZe4Ax1oljUGe2Gg_FRqa0TLcu-gDEOpS8FEnkNJzdbfqKzPvHPGa75B8q3Rlw5dPzkVHAhPY5quTJ-mY7GiCYzUeJxWB4V8fthq6l7mDBYdDe0mmIZFq5cLYC7JAwyRTf0EGjGxFGsXMBRqOtMavIVt6xPDCeE2kqAdQUe7cs&safety_id=AAIQ0qgWzY6VCR_ZTevKMWP9
2023年3月18日BYB 16期,https://txmov2.a.kwimgs.com/bs3/video-hls/5219109120678375409_hlsb.m3u8?pkey=AAWb_KbjQ4kjMEZ4t317K6Bc2FwK9UgYZskNK5KnWsmsENHxXmk1kqIOYK65aIzaqWMRcYCvlgtY4Vz4nYBJ91XRHHLCTY0ts1mDSu9UMxiEX5ouQ2C_tsNoQTpigIJ_1ks&ss=vp
2023年2月3日BYB 15期,https://txmov2.a.kwimgs.com/bs3/video-hls/5250915789355558883_hlsb.m3u8?pkey=AAXRdGZxquIedCX4VCXYMD8gS1kkdJ8O6IEgHE70uUbV4e1PoNE7Trudq0o2-42YOesFI8TVM1eeWafaj5m4CEW103MHDkOeaTItqgsOqP3w9-Q-R78jNQ8ZTFAwXMSefyw&ss=vp
2022年12月9日BYB 14期,https://txmov2.a.kwimgs.com/bs3/video-hls/5255700864902165000_hlsb.m3u8?pkey=AAXfkuEfzPVHIJdSPnObBryP0wm6i0GqBSr9UdcwY_7offw2S3NUXV8ds9u6EZC-iDJF-A0KYC-kZHN8yPOK8RtIL0_2VW_YvF5kEo1_ReZl-JUvEV0k4QIBf05PgTBljCY&ss=vp
2022年11月19日BYB 13期,https://txmov2.a.kwimgs.com/bs3/video-hls/5219109120634993464_hlsb.m3u8?pkey=AAWFR9hW2BTmUv5oNZBxy4gH2HjlnAisOy7DHwW_8T8lmRrONWJCBP1IF5zv72pUEfttsiOIMV3GHA9F2lo7Tc3GUOMKuZZ_-024bqFVSPLkWgr07jp2az9_jvSfflleWy0&ss=vp
2022年10月16日BYB 12期,https://txmov2.a.kwimgs.com/bs3/video-hls/5255137915469020719_hlsb.m3u8?pkey=AAVipMrVZ1vG6_X7Ws1MyTcNzF-4CVXWzGbIkHKSihT5QODFnLhm4WSK50oA3qI-1KoELBIS4y72s5RnHYaAgg3X_ugbpLCfsfFJtg4zSnGz2E0nBSXgnIJUOCzBZmIDrwM&ss=vp
2022年8月27日BYB 11期,https://txmov2.a.kwimgs.com/bs3/video-hls/5213761096110714457_hlsb.m3u8?pkey=AAVaSEK5erajp6LPni3LeNnkFDulsnYR7JLHkRPiaKHWK7G1cdHQsBIWCJabF2CYOl_XKiF0b-E0a57nOPIPBUhnHMIFFg6z6Y7Mbbkm7nLrPYjhrPq8A0L9Ia6bT_1jAKA&ss=vp
